,State,analyze_start,analyze_end,analyze_range,quantile,site_no,valid,threshold,hmf_years,annual_hmf,six_mo_hmf,three_mo_hmf,duration,inter_annual,intra_annual,CoM,jan_hmf,feb_hmf,mar_hmf,apr_hmf,may_hmf,jun_hmf,jul_hmf,aug_hmf,sep_hmf,oct_hmf,nov_hmf,dec_hmf,mk_trend,mk_h,mk_p,mk_z,mk_tau,mk_s,mk_var_s,mk_slope,mk_int,dec_lat_va,dec_long_va,data_start,data_end,total_record,HCDN_2009
72,AR,1970-10-01,2010-10-31,40.0,0.95,07077700,False,2060.0,14.0,0.0246841997076,0.0188333890441632,0.008833885275888001,25.5,35.0,2.5714285714285716,165.0,0.0082408819649184,0.0031397719510079997,0.0032865664837823994,0.0192728988655056,0.0173034055507824,0.0026341463381184,0.0,0.0,0.0031316166991872,0.0016636713714432002,0.014394019463712,0.009258540888556802,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.25194444,-91.11194440,1939-04-01,2010-10-31,71.6,False
73,AR,1970-10-01,2020-09-30,50.0,0.95,07264000,True,1270.0,41.0,0.034067072667034536,0.026961262519564797,0.014893081093428762,22.048780487804876,82.0,2.8536585365853657,172.0,0.012035404133539202,0.012323401026410882,0.01094391871973356,0.009988824271843201,0.0122138488102848,0.0103184323662672,0.0,0.0,0.01712602882368,0.004363059724128,0.010706214590346241,0.014494848031678255,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.73666667,-91.91583330,1954-10-01,2020-09-30,66.0,False
74,MO,1983-06-03,2020-09-30,37.0,0.95,07035000,False,496.59999999999854,30.0,0.033690535938490696,0.02502315061384808,0.008668706475437585,17.8,81.08108108108108,9.366666666666667,196.0,0.004229982324916195,0.004371685102230245,0.004952828715996372,0.009408958683211595,0.007226672606887852,0.0045366850353928435,0.0018319957690245193,0.003609090382791407,0.0016407714243303992,0.006232797998579183,0.008502798071208179,0.005323310580362608,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.55936667,-90.31291390,1939-02-10,2020-09-30,81.6,False
75,MO,1970-10-01,2020-09-30,50.0,0.95,07037500,True,4461.499999999978,49.0,0.32087075456975345,0.2473602466858415,0.0929000185287695,18.26530612244898,98.0,7.653061224489796,191.0,0.04226685790902415,0.04665185088608557,0.06836196205967325,0.10264096147544823,0.07818198969979008,0.03060621525154504,0.015997953615567936,0.03561418858272924,0.03478989650494189,0.05425966314940163,0.08441330640808394,0.06859973562231907,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.19452778,-90.50330560,1921-06-16,2020-09-30,99.3,False
76,MO,1970-10-01,2020-09-30,50.0,0.95,07039500,True,6060.0,34.0,0.12727877530687795,0.0820401542948143,0.04345981667373854,23.08823529411765,68.0,2.0588235294117645,156.0,0.056124443030745604,0.016606811124422402,0.03384103295559168,0.0647771652126144,0.1526744693371968,0.041010722593848,0.0,0.0,0.0,0.0,0.026790002231328002,0.06780378304460881,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.92811110,-90.26527780,1940-10-01,2020-09-30,80.0,False
77,MO,1970-10-01,2020-09-30,50.0,0.95,07043500,True,2710.0,47.0,0.08680502092858376,0.06752860836415538,0.03507504401727605,17.872340425531913,94.0,6.468085106382978,186.0,0.0165371031386208,0.0202676130528704,0.020843192603600638,0.02551025502252554,0.023237936993824,0.0107669712164112,0.004090674313313281,0.0064773087586704,0.00529438948206336,0.014018877879955201,0.01246079555840236,0.027750549065351793,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.83452778,-89.73005560,1945-10-01,2020-09-30,75.0,False
78,MS,1970-10-01,2020-09-30,50.0,0.95,07268000,True,4134.500000000007,50.0,0.24168980955489963,0.17980015804397229,0.09965545649204169,17.56,100.0,9.52,197.0,0.04840089186368306,0.044401030676834104,0.044990818130827864,0.03947285671233509,0.05066364422920086,0.04756792733520024,0.05468218674623707,0.03718329980931011,0.019330087568898927,0.020116792673562204,0.04691855491507884,0.051138394025612724,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.48250000,-89.22444440,1938-10-01,2020-09-30,82.0,False
79,MS,1970-10-01,2020-09-30,50.0,0.95,07274000,True,1620.0,50.0,0.07427656563851866,0.060861502603375486,0.03331550852825933,18.08,100.0,7.88,188.0,0.012253636554016583,0.01913666909077178,0.016518352356924716,0.015827945741003522,0.017057524708385282,0.011376576290016,0.0052454579711385604,0.0026423015899392,0.0059390621384976,0.007173359501575679,0.0132589103509044,0.020319204520482272,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.27333330,-89.52138890,1951-10-01,2020-09-30,69.0,False
80,MS,1970-10-01,2020-09-30,50.0,0.95,07283000,True,1560.0,50.0,0.14931352695680872,0.11856888001253837,0.0658138608240745,18.24,100.0,11.68,198.0,0.026121700805802443,0.031028545183753056,0.026438439962618295,0.02717706302928443,0.03521623082853731,0.021172952609578164,0.0122546250693888,0.0035257872038592006,0.0067219663132944,0.01798477684041024,0.01572509839133301,0.02772697454187451,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.97361110,-89.34777780,1947-10-01,2020-09-30,73.0,False
81,MS,1990-10-01,2020-09-30,30.0,0.95,07285500,False,5970.0,28.0,0.070234193716704,0.0540946591043472,0.0359541752059584,19.357142857142858,93.33333333333333,6.892857142857143,171.0,0.017802056277246316,0.029774824397740797,0.010350373769232,0.0194729937941088,0.0402064108830216,0.01694498223325824,0.0,0.0,0.0073886581496448,0.005841199116648,0.00980098163823744,0.014755074703414693,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.78777778,-89.80972220,1909-04-01,2020-09-30,111.5,False
82,MS,2016-07-28,2020-09-30,4.0,0.95,07288000,False,440.8000000000002,4.0,0.00571862568178137,0.004559560516750171,0.0017504024745574056,17.0,100.0,11.75,215.0,0.0003673533182679352,0.000847656874253951,0.002041259530746238,0.0009424209004116468,0.00038484633342355135,0.0007092622508549751,0.00011058521469004756,0.0003185441361204476,0.0003038646828430076,0.0009453567910671351,0.0011427954376487027,0.0009964086674653426,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.19733086,-90.57509900,1937-03-01,2020-09-30,83.6,False
83,MS,1970-10-01,2020-09-30,50.0,0.95,07288500,False,4987.5,23.0,0.06639793286795688,0.05432381661513788,0.023602805718101215,22.26086956521739,46.0,3.130434782608696,166.0,0.023300064155264404,0.01663243220722608,0.043754779484914914,0.0276611578811856,0.01331487576652464,0.10140443995278241,0.0,0.0,0.0033823906926768,0.019884542752065602,0.01582628556474,0.0107710488423216,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.54733970,-90.54314410,1935-10-01,2020-09-30,85.0,False
84,AR,1970-10-01,2020-09-30,50.0,0.95,07356000,True,2750.0,50.0,0.16943612150952347,0.11313405709412085,0.05403457819914739,18.18,100.0,8.38,192.0,0.02219138119499151,0.023743200151077122,0.0329099362048512,0.0222522841973712,0.03606623048422342,0.0202506553070208,0.010071735998688,0.032141886238728004,0.0417249867324864,0.03360643354488,0.04008175785894068,0.039234916509868795,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.61000000,-93.69750000,1941-10-01,2020-09-30,79.0,False
85,AR,1970-10-01,2020-09-30,50.0,0.95,07358250,False,4.133499999999994,16.0,0.0003351406342493389,0.0001922265232022471,0.00010254247985921316,16.125,32.0,5.75,197.0,4.4454277675180854e-05,0.0001216215130978412,5.401636868686758e-05,5.1805557587313645e-05,8.769662667799205e-05,4.909910134971747e-05,0.0,2.7043528622307164e-05,0.0001470171711491079,0.0001658418573745423,9.84300157324412e-05,9.83827443977799e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.51344444,-93.08041670,1970-10-01,2020-09-30,50.0,False
86,AR,1970-10-01,2020-09-30,50.0,0.95,07359002,True,8470.0,47.0,0.14618080669588576,0.10200658383855116,0.047580168346493826,19.06382978723404,94.0,6.702127659574468,188.0,0.02705655019873415,0.035143528612021205,0.030640022477274764,0.0405605980002944,0.04442425152074968,0.033548307387294495,0.0059451785773632,0.0077617609204464,0.0475797779355024,0.033469153472563205,0.041517099348352675,0.0483290416965384,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.42611110,-92.89083330,1928-10-01,2020-09-30,92.0,False
87,AR,1970-10-01,2020-09-30,50.0,0.95,07361500,True,1140.0,50.0,0.0753281038082926,0.05444707083624346,0.02630019780697075,18.1,100.0,9.04,199.0,0.011732797689548545,0.012328516593462109,0.014580929018956282,0.015437127141916201,0.018466940421138462,0.008964951823008,0.008667867649536,0.0030215207996064,0.01677372194502144,0.01087852341096,0.016254835183518886,0.01756711144358784,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.03888889,-93.41805560,1954-10-01,2020-09-30,66.0,False
88,AR,1970-10-01,2020-09-30,50.0,0.95,07362000,True,30300.0,41.0,0.8607709169989604,0.5739069505736054,0.2636394005083645,21.658536585365855,82.0,4.097560975609756,188.0,0.076604998770048,0.17747974080961013,0.26903821180653076,0.2476679062743736,0.400030392907404,0.1821964809284928,0.120065694931728,0.435245789676096,0.27964358493523206,0.594844067809152,0.09296987075712,0.3029105183799744,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.59638889,-92.81805560,1928-10-01,2020-09-30,92.0,False
89,AR,1970-10-01,2020-09-30,50.0,0.95,07362100,True,1910.0,45.0,0.09589923721115136,0.06565630135889665,0.03228501090818304,20.08888888888889,90.0,5.088888888888889,191.0,0.01553086156753152,0.022931548713612,0.027956494500696,0.02882399617408844,0.017547383501088,0.053795747942642615,0.0202209468896736,0.0041102469176832,0.0253342897813152,0.07941584223095041,0.0121140440618112,0.0281833852567104,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.37527778,-92.77666670,1961-10-01,2020-09-30,59.0,False
90,AR,1970-10-01,2018-10-01,48.0,0.95,07362500,False,1390.0,28.0,0.07274280742858079,0.05015479869792,0.023427708409209602,19.714285714285715,58.333333333333336,4.5,200.0,0.0141330514054464,0.0156845880643536,0.0231418862501568,0.0159897304033152,0.0227164539468384,0.0144225628450848,0.0054191648349216,0.0049910141143296,0.0342887562805536,0.07462055416032001,0.0146631427737984,0.026197178156662154,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.79222220,-92.33333330,1951-10-01,2018-10-01,67.0,False
91,AR,1970-10-01,2020-09-30,50.0,0.95,07363000,False,3230.4999999999927,30.0,0.22615703965844272,0.15978323924435198,0.06876369696017617,18.266666666666666,60.0,9.133333333333333,196.0,0.020065644946477088,0.03360584258460319,0.045184474102883676,0.046451498846094785,0.04971758125618614,0.04678402923908789,0.0008795439088732979,0.057709823984709196,0.07089441960339653,0.04111243023441318,0.05506629910699686,0.04040630193032934,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.56777778,-92.61027780,1950-10-01,2020-09-30,70.0,False
92,AR,1970-10-01,2020-09-30,50.0,0.95,07363200,False,6530.0,32.0,0.2415442872414096,0.18040971622487942,0.0878496468717546,18.3125,64.0,4.40625,189.0,0.03259188138384,0.07397315263116111,0.0651224042063616,0.0745444384766592,0.08700634286316,0.061647587326382404,0.0,0.005480329223577601,0.06816771115711201,0.1408982857079616,0.04479190510056193,0.09951795545123521,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.11611110,-92.40555560,1970-10-01,2020-09-30,50.0,False
93,AR,1970-10-01,2020-09-30,50.0,0.95,07363500,True,11000.0,40.0,0.3632736535445808,0.2659182961208256,0.13396836047323682,22.375,80.0,3.125,182.0,0.08962621751059201,0.11000852188272,0.111839084657496,0.10875610821024,0.154348334773416,0.10931299540600321,0.037677263412096,0.0,0.340318658481984,0.250040020825728,0.077495280427152,0.154638865619532,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.70083330,-92.02583330,1937-10-01,2020-09-30,83.0,False
94,AR,1970-10-01,2020-09-30,50.0,0.95,07364150,False,3090.0,26.0,0.06441457017012037,0.05439772528945698,0.021219337910658463,28.576923076923077,52.0,2.3461538461538463,164.0,0.0184838782518432,0.030215207996063996,0.03719284145394049,0.01955036277404509,0.0178246620629952,0.0033395756206176,0.046827455955033605,0.0004159178428608,0.0,0.023046741645580803,0.0448457297625792,0.008088990399756,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.62777778,-91.44583330,1938-10-01,2020-09-30,82.0,False
95,LA,1970-10-01,2020-09-30,50.0,0.95,07364200,True,5200.0,24.0,0.069554103966648,0.0558339121846296,0.019541002769114402,37.875,48.0,2.0833333333333335,177.0,0.023055916303879202,0.018897757281748803,0.040272381045072005,0.0199232801982144,0.040823559564560644,0.0034986030311232002,0.08643751404865921,0.0110340557135424,0.0,0.0206980291211904,0.068137128962784,0.0192545495489088,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.99040490,-91.65567790,1957-10-01,2020-09-30,63.0,False
96,LA,1970-10-01,2020-09-30,50.0,0.95,07364300,False,2111.4999999999964,12.0,0.12209380411891341,0.10479182573719963,0.040836811848769514,22.916666666666668,24.0,4.416666666666667,182.0,0.024699752937858303,0.039848249698591735,0.04853068029780774,0.05162600612639242,0.04974530311586815,0.004321264058546423,0.0,0.0,0.0,0.0,0.020928007222536998,0.01273524124336133,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.98207210,-91.80568180,1955-10-01,2020-09-30,65.0,False
97,LA,1970-10-01,2020-09-30,50.0,0.95,07366200,True,905.0,46.0,0.04782103155893163,0.03710747724194667,0.020011339189070734,19.434782608695652,92.0,5.326086956521739,190.0,0.010783469918171742,0.01220072273830656,0.013296701205324,0.013704150401686885,0.009121121468799925,0.0145591633130832,0.0119239975684872,0.0009663973407648001,0.0016670965772079363,0.02651415083848944,0.00794566184900544,0.01492655740761024,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.92930640,-92.63293050,1955-10-01,2020-09-30,65.0,False
98,LA,1970-10-01,2020-09-30,50.0,0.95,07372200,True,10300.0,41.0,0.4049738927344484,0.3079999922418966,0.14239666404859785,20.073170731707318,82.0,3.0,178.0,0.1256194214216928,0.10209946055861559,0.1649114246943072,0.180694895186988,0.21416945935547077,0.064406101254768,0.428640035701248,0.004648493537856,0.03608698930704,0.0,0.12007792780945921,0.11549875391208002,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.75433630,-92.34458330,1957-10-01,2020-09-30,63.0,False
99,LA,1970-10-01,2020-09-30,50.0,0.95,07373000,True,188.89999999999782,50.0,0.018034804417179855,0.013697334242215135,0.007223563231784568,18.28,100.0,9.84,183.0,0.0037382235184461395,0.0035200270980686745,0.003732991241723643,0.003346156908837003,0.0035638308626429745,0.0017288970755059724,0.000993717434364489,0.000503586799934409,0.002118311832722227,0.0042467514415425464,0.0035325993104180125,0.003054045862750549,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.53628730,-92.40847140,1942-01-01,2020-09-30,78.7,False
100,LA,1970-10-01,2020-09-30,50.0,0.95,07368000,True,795.25,48.0,0.01791355855536891,0.013846215907811701,0.00726528448069326,19.020833333333332,96.0,3.4583333333333335,164.0,0.0051107377417544,0.004486859992529405,0.00853918942616352,0.005359563536197921,0.00797906925557136,0.00083509778644992,0.00436744317198168,0.00160923506553936,0.0337413350020824,0.0056399682779697605,0.0036445079000626034,0.00632623271869008,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.48125346,-91.79790400,1938-10-01,2020-09-30,82.0,False
101,LA,1970-10-01,2020-09-30,50.0,0.95,07369000,True,12900.0,46.0,0.19024784193261912,0.14791144769768347,0.07693948228675618,19.652173913043477,92.0,4.1521739130434785,169.0,0.05192386101597046,0.04642621756545024,0.08728714301108073,0.04058740064078147,0.097720304942736,0.009235822687056,0.048258702649584,0.059207128219008004,0.105569734820256,0.034313222036016,0.04409481926800247,0.05142701798196481,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.50000000,-91.91805560,1939-04-01,2020-09-30,81.5,False
102,LA,1970-10-01,2020-09-30,50.0,0.95,07369500,True,1851.4999999999782,50.0,0.024301370051449115,0.01666643960731956,0.010572998551853919,18.26,100.0,3.26,160.0,0.011417061290126845,0.004414794602866456,0.00644812460751199,0.006730665248570258,0.019635943492395346,0.014260069452555707,0.0029575020728132805,0.0010446877582445868,0.019973842759504108,0.009942533509127513,0.0043735874128423375,0.009146828501561854,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.43208704,-91.36678139,1936-04-01,2020-09-30,84.5,False
103,LA,1970-10-01,2020-09-22,50.0,0.95,07369700,False,1521.4999999999964,3.0,0.14621917975844326,0.11337594186312637,0.06450110993848067,79.0,6.0,6.0,175.0,0.039717707417660314,0.011612670830228329,0.02542848293984554,0.04881101707914785,0.03864610732840718,0.04930950684669424,0.0,0.0,0.010574099510849387,0.0,0.023573978675795724,0.02556243295100221,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.99317990,-91.26261190,1957-10-01,2020-09-22,63.0,False
104,MS,1970-10-01,2020-09-30,50.0,0.95,07290000,True,16200.0,40.0,0.49296050681189757,0.4297165289415936,0.20118190716731518,22.475,80.0,2.675,173.0,0.19428688161317645,0.20428905811104,0.15000566317883998,0.263391333092352,0.17380096284251076,0.0007339726638720001,0.00489315109248,0.004648493537856,0.0056271237563520005,0.12722192840448,0.010030959739584,0.18667371417811202,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.34777778,-90.69694440,1936-02-01,2020-09-30,84.7,False
105,MS,1970-10-01,2020-09-30,50.0,0.95,07290650,True,4330.0,50.0,0.2527009163898186,0.20751315536587508,0.10694715685278913,16.2,100.0,8.56,200.0,0.057378992602512,0.05244041532664421,0.05181676315619141,0.07111527865043432,0.06423419713086113,0.01736401389954153,0.016846420189824,0.026123310394977603,0.06944849345556864,0.0193089178943808,0.0283359321546084,0.0368279521867584,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.01861110,-90.87833330,1961-06-01,2020-09-30,59.3,False
106,MS,1970-10-01,2020-09-30,50.0,0.95,07291000,True,842.3999999999942,48.0,0.08978601967002083,0.07312828579402066,0.040577434064609,18.270833333333332,96.0,10.520833333333334,200.0,0.01685641619848441,0.020935518209463974,0.017894776222702472,0.017880005840547768,0.01410563344882491,0.0058615464699409295,0.010645906503131474,0.009041875971026818,0.015621629520297053,0.009661437865718296,0.008357526531711328,0.015206522105585958,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.50305556,-90.77750000,1938-10-01,2020-09-30,82.0,False
107,MS,1970-10-01,2020-09-30,50.0,0.95,07292500,True,3904.5000000000073,48.0,0.2711740246122256,0.21865728659086847,0.11872504798787416,18.270833333333332,96.0,10.0,199.0,0.06072118469975537,0.05915224122813503,0.049308397353132354,0.06596286468870574,0.04659236228663575,0.024625292576144348,0.03353949251951755,0.026014284872198243,0.032887997681271694,0.040374748872689235,0.03843937169474972,0.037207484928165724,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.32472220,-91.10944440,1951-10-01,2020-09-30,69.0,False
108,MS,1970-10-01,2020-09-30,50.0,0.95,07295000,True,1200.0,50.0,0.09045332315025753,0.07159071500385639,0.03960565425764237,16.68,100.0,10.66,204.0,0.018923366761551923,0.018786716566408273,0.02099354969374939,0.018818360080093438,0.010975156672614401,0.011327644779091199,0.003934538310271418,0.01849855770512064,0.0079670985109344,0.014255380182758402,0.006493433915679709,0.012060258234326401,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.22694444,-91.29555560,1942-03-01,2020-09-30,78.6,False
